barrio,periodo,ambientes,superficie_total_m2,superficie_promedio_m2,cantidad_deptos_estimada,sueldo_basico_admin_a,sueldo_interpolado
Villa Devoto,2023-02,1,0.0,30.905555555555555,0.0,106788.53,False
Villa Devoto,2023-03,1,0.0,32.17857142857143,0.0,122570.66,False
Villa Devoto,2023-04,1,87.0,31.6984126984127,2.744616925388082,186585.47,False
Villa Devoto,2023-05,1,0.0,31.265176470588234,0.0,197973.32,False
Villa Devoto,2023-06,1,35.0,32.66990291262136,1.0713224368499257,209361.16,False
Villa Devoto,2023-07,1,68.0,32.08988764044944,2.119047619047619,218782.41,False
Villa Devoto,2023-08,1,73.0,32.850746268656714,2.2221717401181285,218782.41,False
Villa Devoto,2023-09,1,100.0,32.308653846153845,3.0951459777982797,218782.41,False
Villa Devoto,2023-10,1,75.0,33.578125,2.2335970218706374,218782.41,False
Villa Devoto,2023-11,1,70.0,32.982142857142854,2.122360584731998,292129.21,False
Villa Devoto,2023-12,1,60.5,32.71875,1.8490926456542502,292129.21,False
Villa Devoto,2024-01,1,404.28999999999996,31.813430493273543,12.70815481799364,447483.51,False
Villa Devoto,2024-02,1,566.0,31.730477326968973,17.837739853945862,447483.51,False
Villa Devoto,2024-03,1,282.0,32.39538738738739,8.70494297931415,447483.51,False
Villa Devoto,2024-04,1,182.0,31.812093373493976,5.721094737878629,447483.51,False
Villa Devoto,2024-05,1,221.0,32.34452411994785,6.83268670704302,447483.51,False
Villa Devoto,2024-06,1,332.0,31.582869822485204,10.512027623393328,447483.51,False
Villa Devoto,2024-07,1,401.0,31.77486274509804,12.62003877772416,447483.51,False
Villa Devoto,2024-08,1,459.0,31.734954007884365,14.463547036682773,447483.51,False
Villa Devoto,2024-09,1,466.0,31.9030428769018,14.606757161003905,503568.1,False
Villa Devoto,2024-10,1,525.0,31.673477246207703,16.57538248544715,559652.69,False
Villa Devoto,2024-11,1,588.0,31.89198606271777,18.437233693870862,615737.3,False
Villa Devoto,2024-12,1,187.0,31.617557339449544,5.914435387666024,637436.95,False
Villa Devoto,2025-01,1,319.0,31.520013054830294,10.120554183942977,708395.58,False
Villa Devoto,2025-02,1,68.0,31.34080443828015,2.1696954248227187,766990.75,False
Villa Devoto,2025-03,1,178.0,31.762287671232855,5.604130339805934,818152.58,False
Villa Devoto,2025-04,1,260.63,31.58971848225215,8.250469219800996,866041.79,False
Villa Devoto,2025-05,1,407.5,32.028275862068966,12.723132576817898,912580.25,False
Villa Devoto,2025-06,1,387.14,31.629018143009606,12.240025860099694,963993.01,False
Villa Devoto,2025-07,1,578.75,31.780466101694913,18.21087199124289,1050428.6,False
Villa Devoto,2025-08,1,410.9,31.449150657229524,13.065535679436302,1030637.0,False
Villa Devoto,2025-09,1,523.9,31.872512462612164,16.437361209429515,1040741.2,False
Villa Devoto,2025-10,1,425.09000000000003,32.01463114754099,13.277991492107219,1050845.4,False
Villa Devoto,2025-11,1,381.23,31.87033185840709,11.961908702228815,1060949.6,False
Villa Devoto,2025-12,1,557.37,31.6885052143685,17.58902782663513,1071053.8,False
Villa Devoto,2026-01,1,375.76,31.13389027431424,12.069163110978316,1071053.8,False
Villa Devoto,2026-02,1,630.97,31.523901515151525,20.015606243939477,1071053.8,False
Villa Devoto,2026-03,1,524.17,31.46441008018328,16.65913960135326,1071053.8,False
Villa Devoto,2026-04,1,597.0600000000001,32.33233840304183,18.46634142440587,1171053.8,False
Villa Gral. Mitre,2013-07,1,195.0,33.31707317073171,5.852855051244509,,
Villa Gral. Mitre,2013-08,1,100.0,32.49512195121951,3.07738497335435,,
Villa Gral. Mitre,2013-09,1,118.0,32.23866348448687,3.66020136215576,,
Villa Gral. Mitre,2013-10,1,93.0,32.169172932330824,2.890966460208017,,
Villa Gral. Mitre,2013-11,1,50.0,32.204597701149424,1.5525733457063318,,
Villa Gral. Mitre,2013-12,1,30.0,32.69703872437358,0.9175142817333147,,
Villa Gral. Mitre,2014-01,1,72.0,32.771186440677965,2.197051978277735,,
Villa Gral. Mitre,2014-02,1,304.0,32.69133192389006,9.299101079997413,,
Villa Gral. Mitre,2014-03,1,123.0,32.782296650717704,3.7520251039918264,,
Villa Gral. Mitre,2014-04,1,64.0,32.76923076923077,1.9530516431924885,,
Villa Gral. Mitre,2014-05,1,85.0,32.93958333333333,2.5804819429511103,,
Villa Gral. Mitre,2014-06,1,51.0,32.98540145985402,1.5461385262226155,,
Villa Gral. Mitre,2014-07,1,129.0,32.34764826175869,3.987925148564926,,
Villa Gral. Mitre,2014-08,1,20.0,31.997624703087887,0.6250463959616955,,
Villa Gral. Mitre,2014-09,1,95.0,32.94344473007712,2.883730003901678,,
Villa Gral. Mitre,2014-10,1,113.0,32.651709401709404,3.460768274327596,,
Villa Gral. Mitre,2014-11,1,75.0,32.11538461538461,2.3353293413173652,,
Villa Gral. Mitre,2014-12,1,129.0,32.41839762611276,3.979221967963387,,
Villa Gral. Mitre,2015-01,1,112.0,31.52478134110787,3.552760565985388,,
Villa Gral. Mitre,2015-02,1,318.0,31.681318681318682,10.037460978147763,,
Villa Gral. Mitre,2015-03,1,215.0,31.792349726775956,6.7626332072877275,,
Villa Gral. Mitre,2015-04,1,148.0,31.835526315789473,4.648894399669353,,
Villa Gral. Mitre,2015-05,1,159.0,32.80238726790451,4.847208183398698,,
Villa Gral. Mitre,2015-06,1,99.0,33.44423480083857,2.960151445818629,,
Villa Gral. Mitre,2015-07,1,58.0,33.457220779220776,1.7335570214493718,,
Villa Gral. Mitre,2015-08,1,152.0,34.03415274463008,4.466102069309853,,
Villa Gral. Mitre,2015-09,1,136.0,33.013629032258066,4.1195107592416615,,
Villa Gral. Mitre,2015-10,1,67.0,35.6400350877193,1.8799083624664161,,
Villa Gral. Mitre,2015-11,1,28.0,36.308394160583944,0.7711715333969945,,
Villa Gral. Mitre,2015-12,1,65.0,35.29271111111111,1.8417400634188237,,
Villa Gral. Mitre,2016-01,1,30.0,33.747644628099174,0.8889509277047801,,
Villa Gral. Mitre,2016-02,1,112.0,32.53603524229075,3.4423370630734067,,
Villa Gral. Mitre,2016-03,1,95.0,33.70501805054152,2.8185714025592605,,
Villa Gral. Mitre,2016-04,1,69.0,32.73457446808511,2.1078630506491605,,
Villa Gral. Mitre,2016-05,1,59.0,33.422105263157896,1.7652987307486379,,
Villa Gral. Mitre,2016-06,1,110.0,33.068000000000005,3.3264787710172974,,
Villa Gral. Mitre,2016-07,1,25.0,34.079359223300976,0.7335818680213573,,
Villa Gral. Mitre,2016-08,1,49.0,33.62778169014084,1.4571285269871388,,
Villa Gral. Mitre,2016-09,1,62.0,33.35490774907749,1.8587969262698607,,
Villa Gral. Mitre,2016-10,1,31.0,33.777414965986395,0.917773015821867,,
Villa Gral. Mitre,2016-11,1,54.0,33.39454545454546,1.6170305439102737,,
Villa Gral. Mitre,2016-12,1,112.0,33.7798201438849,3.3155889973048054,,
Villa Gral. Mitre,2017-01,1,52.0,33.54336236933798,1.5502321868463984,,
Villa Gral. Mitre,2017-02,1,29.0,34.062731481481485,0.8513703610576889,,
Villa Gral. Mitre,2017-03,1,125.0,33.13587606837607,3.772346315578371,,
Villa Gral. Mitre,2017-04,1,133.0,33.95416826003824,3.9170448523850903,,
Villa Gral. Mitre,2017-05,1,0.0,33.42979999999999,0.0,,
Villa Gral. Mitre,2017-06,1,94.0,34.727739726027394,2.706769883141857,,
Villa Gral. Mitre,2017-07,1,40.0,32.91079722703639,1.215406595107936,,
Villa Gral. Mitre,2017-08,1,128.0,32.34042158516019,3.9578952198549695,,
Villa Gral. Mitre,2017-09,1,56.0,32.334530612244905,1.7318946321364912,,
Villa Gral. Mitre,2017-10,1,85.0,32.59503512880562,2.6077591161999356,,
Villa Gral. Mitre,2017-11,1,208.0,32.54566744730679,6.391019644527596,,
Villa Gral. Mitre,2017-12,1,106.0,32.55721393034827,3.255806845965769,,
Villa Gral. Mitre,2018-01,1,78.0,32.649344660194174,2.3890219179528276,18582.2,False
Villa Gral. Mitre,2018-02,1,93.0,33.36016304347826,2.7877561593087306,18886.82,False
Villa Gral. Mitre,2018-03,1,68.0,33.25785894206549,2.0446295150404783,19191.44,False
Villa Gral. Mitre,2018-04,1,141.0,32.79339325842696,4.299646544316272,21110.58,False
Villa Gral. Mitre,2018-05,1,99.0,32.92630102040817,3.0067149036461296,21110.58,False
Villa Gral. Mitre,2018-06,1,52.0,32.23633569739953,1.6130865644321597,21110.58,False
Villa Gral. Mitre,2018-07,1,0.0,33.02055023923445,0.0,21110.58,False
Villa Gral. Mitre,2018-08,1,0.0,32.991926829268294,0.0,22070.15,False
Villa Gral. Mitre,2018-09,1,20.0,32.314521739130434,0.6189167879833269,23029.72,True
Villa Gral. Mitre,2018-10,1,118.0,32.88463157894737,3.5883023264746927,23989.3,False
Villa Gral. Mitre,2018-11,1,81.0,32.21218683651804,2.5145762506310994,24437.1,True
Villa Gral. Mitre,2018-12,1,62.0,32.539060240963856,1.905402293147587,24884.9,True
Villa Gral. Mitre,2019-01,1,94.0,33.29235807860262,2.823470773024482,25332.7,False
Villa Gral. Mitre,2019-02,1,0.0,32.352409638554214,0.0,26676.1,False
Villa Gral. Mitre,2019-03,1,90.0,32.62464824120603,2.7586504330896346,27827.59,False
Villa Gral. Mitre,2019-04,1,32.0,32.72716312056737,0.9777810524582138,27827.59,True
Villa Gral. Mitre,2019-05,1,61.0,32.2749604743083,1.8900100605408199,27827.59,False
Villa Gral. Mitre,2019-06,1,92.0,32.0999801192843,2.86604538875494,27827.59,False
Villa Gral. Mitre,2019-07,1,0.0,32.50170863309353,0.0,27827.59,False
Villa Gral. Mitre,2019-08,1,0.0,32.79593971631206,0.0,27827.59,False
Villa Gral. Mitre,2019-09,1,99.0,32.22765734265735,3.0718956375696926,31802.19,False
Villa Gral. Mitre,2019-10,1,0.0,32.40849572649573,0.0,31802.19,False
Villa Gral. Mitre,2019-11,1,97.0,32.66412313432836,2.9696189792420253,32637.02,True
Villa Gral. Mitre,2019-12,1,57.0,32.01283095723014,1.7805360630602545,33471.84,True
Villa Gral. Mitre,2020-01,1,67.0,32.62126159554731,2.0538751943654217,34306.67,False
Villa Gral. Mitre,2020-02,1,50.0,33.15922330097087,1.5078760906482405,34306.67,False
Villa Gral. Mitre,2020-03,1,230.0,33.10622395833334,6.94733414144338,35558.91,False
Villa Gral. Mitre,2020-04,1,0.0,34.21058139534884,0.0,42466.32,False
Villa Gral. Mitre,2020-05,1,83.0,33.27063524590164,2.4946923732159325,42466.32,False
Villa Gral. Mitre,2020-06,1,32.0,32.09757303370787,0.996960111793954,42466.32,False
Villa Gral. Mitre,2020-07,1,110.0,32.8346611570248,3.3501183238635646,42466.32,False
Villa Gral. Mitre,2020-08,1,0.0,32.230916666666666,0.0,42466.32,False
Villa Gral. Mitre,2020-09,1,36.0,31.766074918566773,1.1332844895784895,42466.32,False
Villa Gral. Mitre,2020-10,1,196.0,31.874242424242425,6.149165755573513,42466.32,False
Villa Gral. Mitre,2020-11,1,49.0,31.71124242424243,1.545193321171824,42466.32,True
Villa Gral. Mitre,2020-12,1,30.0,31.067218543046355,0.9656480820267952,42466.32,True
Villa Gral. Mitre,2021-01,1,52.0,31.294205052005942,1.6616494943260054,42466.32,False
Villa Gral. Mitre,2021-02,1,39.0,31.081285444234403,1.2547743583505657,42466.32,False
Villa Gral. Mitre,2021-03,1,33.0,31.528301886792452,1.0466786355475763,42466.32,False
Villa Gral. Mitre,2021-04,1,0.0,31.42777372262774,0.0,54934.24,False
Villa Gral. Mitre,2021-05,1,52.0,30.933825757575757,1.6810077229863847,57434.24,False
Villa Gral. Mitre,2021-06,1,0.0,31.43486445783132,0.0,57434.24,False
Villa Gral. Mitre,2021-07,1,144.0,31.422535211267604,4.582698341550874,57434.24,False
Villa Gral. Mitre,2021-08,1,56.0,31.605388272583202,1.7718497718497719,57434.24,False
Villa Gral. Mitre,2021-09,1,59.0,32.02453987730061,1.8423371647509579,57434.24,False
Villa Gral. Mitre,2021-10,1,26.0,32.111111111111114,0.8096885813148789,57434.24,False
Villa Gral. Mitre,2021-11,1,0.0,31.64804469273743,0.0,57434.24,False
Villa Gral. Mitre,2021-12,1,31.0,31.94848837209302,0.9703119483762016,57434.24,False
Villa Gral. Mitre,2022-01,1,72.0,31.47826086956522,2.2872928176795577,71792.8,False
Villa Gral. Mitre,2022-02,1,35.0,31.564098360655734,1.108854737432547,71792.8,False
Villa Gral. Mitre,2022-03,1,37.0,31.285594405594406,1.1826529334978453,71792.8,False
Villa Gral. Mitre,2022-04,1,0.0,32.45741935483871,0.0,71792.8,False
Villa Gral. Mitre,2022-05,1,29.0,32.39616438356165,0.8951677012330226,88448.7,False
Villa Gral. Mitre,2022-06,1,141.0,32.75,4.305343511450381,88448.7,False
Villa Gral. Mitre,2022-07,1,60.0,33.255172413793105,1.8042306097055163,88448.7,False
Villa Gral. Mitre,2022-08,1,81.0,33.20867256637168,2.439121884143709,88448.7,False
Villa Gral. Mitre,2022-09,1,75.0,31.994505494505493,2.3441524987120044,88448.7,False
Villa Gral. Mitre,2022-10,1,57.0,32.383399209486164,1.760161113145368,88448.7,False
Villa Gral. Mitre,2022-11,1,45.0,32.68968,1.3765812329762785,88448.7,False
Villa Gral. Mitre,2022-12,1,0.0,31.689236641221374,0.0,88448.7,False
Villa Gral. Mitre,2023-01,1,0.0,32.44198113207547,0.0,97618.62,True
Villa Gral. Mitre,2023-02,1,25.0,30.905555555555555,0.8089160524896639,106788.53,False
Villa Gral. Mitre,2023-03,1,20.0,32.17857142857143,0.6215316315205327,122570.66,False
Villa Gral. Mitre,2023-04,1,30.0,31.6984126984127,0.9464196294441662,186585.47,False
Villa Gral. Mitre,2023-05,1,26.0,31.265176470588234,0.8315961377815574,197973.32,False
Villa Gral. Mitre,2023-06,1,0.0,32.66990291262136,0.0,209361.16,False
Villa Gral. Mitre,2023-07,1,0.0,32.08988764044944,0.0,218782.41,False
Villa Gral. Mitre,2023-08,1,32.0,32.850746268656714,0.9741026805997275,218782.41,False
Villa Gral. Mitre,2023-09,1,35.0,32.308653846153845,1.083301092229398,218782.41,False
Villa Gral. Mitre,2023-10,1,26.0,33.578125,0.7743136342484876,218782.41,False
Villa Gral. Mitre,2023-11,1,32.0,32.982142857142854,0.9702219815917705,292129.21,False
Villa Gral. Mitre,2023-12,1,30.0,32.71875,0.9169054441260746,292129.21,False
Villa Gral. Mitre,2024-01,1,94.0,31.813430493273543,2.9547269358416046,447483.51,False
Villa Gral. Mitre,2024-02,1,42.0,31.730477326968973,1.3236485403988094,447483.51,False
Villa Gral. Mitre,2024-03,1,34.0,32.39538738738739,1.0495321322577345,447483.51,False
Villa Gral. Mitre,2024-04,1,228.93,31.812093373493976,7.196319881003047,447483.51,False
Villa Gral. Mitre,2024-05,1,122.0,32.34452411994785,3.771890399363115,447483.51,False
Villa Gral. Mitre,2024-06,1,129.0,31.582869822485204,4.084492660896805,447483.51,False
Villa Gral. Mitre,2024-07,1,62.0,31.77486274509804,1.951227940695506,447483.51,False
Villa Gral. Mitre,2024-08,1,182.0,31.734954007884365,5.735001221516916,447483.51,False
Villa Gral. Mitre,2024-09,1,95.0,31.9030428769018,2.977772382608092,503568.1,False
Villa Gral. Mitre,2024-10,1,58.0,31.673477246207703,1.8311851126779708,559652.69,False
Villa Gral. Mitre,2024-11,1,153.0,31.89198606271777,4.797443461160276,615737.3,False
Villa Gral. Mitre,2024-12,1,152.0,31.617557339449544,4.807455502273987,637436.95,False
Villa Gral. Mitre,2025-01,1,241.0,31.520013054830294,7.645935919530588,708395.58,False
Villa Gral. Mitre,2025-02,1,186.0,31.34080443828015,5.934755132603319,766990.75,False
Villa Gral. Mitre,2025-03,1,165.72,31.762287671232855,5.2175083141159515,818152.58,False
Villa Gral. Mitre,2025-04,1,149.13,31.58971848225215,4.720839791079011,866041.79,False
Villa Gral. Mitre,2025-05,1,289.52,32.028275862068966,9.03951249973084,912580.25,False
Villa Gral. Mitre,2025-06,1,60.0,31.629018143009606,1.896992177522296,963993.01,False
Villa Gral. Mitre,2025-07,1,127.0,31.780466101694913,3.9961654304757617,1050428.6,False
Villa Gral. Mitre,2025-08,1,370.47,31.449150657229524,11.779968369824209,1030637.0,False
Villa Gral. Mitre,2025-09,1,349.74,31.872512462612164,10.973091638453672,1040741.2,False
Villa Gral. Mitre,2025-10,1,326.55,32.01463114754099,10.200023810834441,1050845.4,False
Villa Gral. Mitre,2025-11,1,251.55,31.87033185840709,7.8929206359564,1060949.6,False
Villa Gral. Mitre,2025-12,1,402.43,31.6885052143685,12.699557687483674,1071053.8,False
Villa Gral. Mitre,2026-01,1,261.58,31.13389027431424,8.401776896342634,1071053.8,False
Villa Gral. Mitre,2026-02,1,258.46000000000004,31.523901515151525,8.198858249692693,1071053.8,False
Villa Gral. Mitre,2026-03,1,141.82,31.46441008018328,4.50731476098197,1071053.8,False
Villa Gral. Mitre,2026-04,1,91.19,32.33233840304183,2.8203960648704838,1171053.8,False
Villa Lugano,2013-07,1,0.0,33.31707317073171,0.0,,
Villa Lugano,2013-08,1,33.0,32.49512195121951,1.0155370412069356,,
Villa Lugano,2013-09,1,0.0,32.23866348448687,0.0,,
Villa Lugano,2013-10,1,65.0,32.169172932330824,2.020567956059367,,
Villa Lugano,2013-11,1,0.0,32.204597701149424,0.0,,
Villa Lugano,2013-12,1,0.0,32.69703872437358,0.0,,
Villa Lugano,2014-01,1,60.0,32.771186440677965,1.830876648564779,,
Villa Lugano,2014-02,1,0.0,32.69133192389006,0.0,,
Villa Lugano,2014-03,1,60.0,32.782296650717704,1.8302561482886959,,
Villa Lugano,2014-04,1,0.0,32.76923076923077,0.0,,
Villa Lugano,2014-05,1,0.0,32.93958333333333,0.0,,
Villa Lugano,2014-06,1,0.0,32.98540145985402,0.0,,
Villa Lugano,2014-07,1,0.0,32.34764826175869,0.0,,
Villa Lugano,2014-08,1,0.0,31.997624703087887,0.0,,
Villa Lugano,2014-09,1,0.0,32.94344473007712,0.0,,
Villa Lugano,2014-10,1,0.0,32.651709401709404,0.0,,
Villa Lugano,2014-11,1,0.0,32.11538461538461,0.0,,
Villa Lugano,2014-12,1,0.0,32.41839762611276,0.0,,
Villa Lugano,2015-01,1,0.0,31.52478134110787,0.0,,
Villa Lugano,2015-02,1,0.0,31.681318681318682,0.0,,
Villa Lugano,2015-03,1,0.0,31.792349726775956,0.0,,
Villa Lugano,2015-04,1,0.0,31.835526315789473,0.0,,
Villa Lugano,2015-05,1,0.0,32.80238726790451,0.0,,
Villa Lugano,2015-06,1,0.0,33.44423480083857,0.0,,
Villa Lugano,2015-07,1,0.0,33.457220779220776,0.0,,
Villa Lugano,2015-08,1,0.0,34.03415274463008,0.0,,
Villa Lugano,2015-09,1,0.0,33.013629032258066,0.0,,
Villa Lugano,2015-10,1,0.0,35.6400350877193,0.0,,
Villa Lugano,2015-11,1,32.0,36.308394160583944,0.8813388953108509,,
Villa Lugano,2015-12,1,0.0,35.29271111111111,0.0,,
Villa Lugano,2016-01,1,0.0,33.747644628099174,0.0,,
Villa Lugano,2016-02,1,32.0,32.53603524229075,0.9835248751638305,,
Villa Lugano,2016-03,1,0.0,33.70501805054152,0.0,,
Villa Lugano,2016-04,1,0.0,32.73457446808511,0.0,,
Villa Lugano,2016-05,1,0.0,33.422105263157896,0.0,,
Villa Lugano,2016-06,1,0.0,33.068000000000005,0.0,,
Villa Lugano,2016-07,1,0.0,34.079359223300976,0.0,,
Villa Lugano,2016-08,1,0.0,33.62778169014084,0.0,,
Villa Lugano,2016-09,1,0.0,33.35490774907749,0.0,,
Villa Lugano,2016-10,1,30.0,33.777414965986395,0.888167434666323,,
Villa Lugano,2016-11,1,0.0,33.39454545454546,0.0,,
Villa Lugano,2016-12,1,0.0,33.7798201438849,0.0,,
Villa Lugano,2017-01,1,0.0,33.54336236933798,0.0,,
Villa Lugano,2017-02,1,0.0,34.062731481481485,0.0,,
Villa Lugano,2017-03,1,0.0,33.13587606837607,0.0,,
Villa Lugano,2017-04,1,0.0,33.95416826003824,0.0,,
Villa Lugano,2017-05,1,0.0,33.42979999999999,0.0,,
Villa Lugano,2017-06,1,0.0,34.727739726027394,0.0,,
Villa Lugano,2017-07,1,0.0,32.91079722703639,0.0,,
Villa Lugano,2017-08,1,0.0,32.34042158516019,0.0,,
Villa Lugano,2017-09,1,0.0,32.334530612244905,0.0,,
Villa Lugano,2017-10,1,0.0,32.59503512880562,0.0,,
Villa Lugano,2017-11,1,0.0,32.54566744730679,0.0,,
Villa Lugano,2017-12,1,0.0,32.55721393034827,0.0,,
Villa Lugano,2018-01,1,0.0,32.649344660194174,0.0,18582.2,False
Villa Lugano,2018-02,1,0.0,33.36016304347826,0.0,18886.82,False
Villa Lugano,2018-03,1,0.0,33.25785894206549,0.0,19191.44,False
Villa Lugano,2018-04,1,0.0,32.79339325842696,0.0,21110.58,False
Villa Lugano,2018-05,1,0.0,32.92630102040817,0.0,21110.58,False
Villa Lugano,2018-06,1,0.0,32.23633569739953,0.0,21110.58,False
Villa Lugano,2018-07,1,0.0,33.02055023923445,0.0,21110.58,False
Villa Lugano,2018-08,1,0.0,32.991926829268294,0.0,22070.15,False
Villa Lugano,2018-09,1,0.0,32.314521739130434,0.0,23029.72,True
Villa Lugano,2018-10,1,0.0,32.88463157894737,0.0,23989.3,False
Villa Lugano,2018-11,1,0.0,32.21218683651804,0.0,24437.1,True
Villa Lugano,2018-12,1,0.0,32.539060240963856,0.0,24884.9,True
Villa Lugano,2019-01,1,0.0,33.29235807860262,0.0,25332.7,False
Villa Lugano,2019-02,1,0.0,32.352409638554214,0.0,26676.1,False
Villa Lugano,2019-03,1,30.0,32.62464824120603,0.9195501443632115,27827.59,False
Villa Lugano,2019-04,1,0.0,32.72716312056737,0.0,27827.59,True
Villa Lugano,2019-05,1,30.0,32.2749604743083,0.929513144528272,27827.59,False
Villa Lugano,2019-06,1,0.0,32.0999801192843,0.0,27827.59,False
Villa Lugano,2019-07,1,0.0,32.50170863309353,0.0,27827.59,False
Villa Lugano,2019-08,1,0.0,32.79593971631206,0.0,27827.59,False
Villa Lugano,2019-09,1,30.0,32.22765734265735,0.9308774659302099,31802.19,False
Villa Lugano,2019-10,1,0.0,32.40849572649573,0.0,31802.19,False
Villa Lugano,2019-11,1,0.0,32.66412313432836,0.0,32637.02,True
Villa Lugano,2019-12,1,0.0,32.01283095723014,0.0,33471.84,True
Villa Lugano,2020-01,1,0.0,32.62126159554731,0.0,34306.67,False
Villa Lugano,2020-02,1,0.0,33.15922330097087,0.0,34306.67,False
Villa Lugano,2020-03,1,0.0,33.10622395833334,0.0,35558.91,False
Villa Lugano,2020-04,1,0.0,34.21058139534884,0.0,42466.32,False
Villa Lugano,2020-05,1,0.0,33.27063524590164,0.0,42466.32,False
Villa Lugano,2020-06,1,0.0,32.09757303370787,0.0,42466.32,False
Villa Lugano,2020-07,1,0.0,32.8346611570248,0.0,42466.32,False
Villa Lugano,2020-08,1,0.0,32.230916666666666,0.0,42466.32,False
Villa Lugano,2020-09,1,0.0,31.766074918566773,0.0,42466.32,False
Villa Lugano,2020-10,1,0.0,31.874242424242425,0.0,42466.32,False
Villa Lugano,2020-11,1,0.0,31.71124242424243,0.0,42466.32,True
Villa Lugano,2020-12,1,0.0,31.067218543046355,0.0,42466.32,True
Villa Lugano,2021-01,1,0.0,31.294205052005942,0.0,42466.32,False
Villa Lugano,2021-02,1,0.0,31.081285444234403,0.0,42466.32,False
Villa Lugano,2021-03,1,0.0,31.528301886792452,0.0,42466.32,False
Villa Lugano,2021-04,1,0.0,31.42777372262774,0.0,54934.24,False
Villa Lugano,2021-05,1,0.0,30.933825757575757,0.0,57434.24,False
Villa Lugano,2021-06,1,0.0,31.43486445783132,0.0,57434.24,False
Villa Lugano,2021-07,1,0.0,31.422535211267604,0.0,57434.24,False
Villa Lugano,2021-08,1,0.0,31.605388272583202,0.0,57434.24,False
Villa Lugano,2021-09,1,0.0,32.02453987730061,0.0,57434.24,False
Villa Lugano,2021-10,1,0.0,32.111111111111114,0.0,57434.24,False
Villa Lugano,2021-11,1,0.0,31.64804469273743,0.0,57434.24,False
Villa Lugano,2021-12,1,0.0,31.94848837209302,0.0,57434.24,False
Villa Lugano,2022-01,1,30.0,31.47826086956522,0.9530386740331491,71792.8,False
Villa Lugano,2022-02,1,0.0,31.564098360655734,0.0,71792.8,False
Villa Lugano,2022-03,1,0.0,31.285594405594406,0.0,71792.8,False
Villa Lugano,2022-04,1,0.0,32.45741935483871,0.0,71792.8,False
Villa Lugano,2022-05,1,0.0,32.39616438356165,0.0,88448.7,False
Villa Lugano,2022-06,1,0.0,32.75,0.0,88448.7,False
Villa Lugano,2022-07,1,0.0,33.255172413793105,0.0,88448.7,False
Villa Lugano,2022-08,1,0.0,33.20867256637168,0.0,88448.7,False
Villa Lugano,2022-09,1,0.0,31.994505494505493,0.0,88448.7,False
Villa Lugano,2022-10,1,0.0,32.383399209486164,0.0,88448.7,False
Villa Lugano,2022-11,1,0.0,32.68968,0.0,88448.7,False
Villa Lugano,2022-12,1,0.0,31.689236641221374,0.0,88448.7,False
Villa Lugano,2023-01,1,0.0,32.44198113207547,0.0,97618.62,True
Villa Lugano,2023-02,1,0.0,30.905555555555555,0.0,106788.53,False
Villa Lugano,2023-03,1,0.0,32.17857142857143,0.0,122570.66,False
Villa Lugano,2023-04,1,0.0,31.6984126984127,0.0,186585.47,False
Villa Lugano,2023-05,1,0.0,31.265176470588234,0.0,197973.32,False
Villa Lugano,2023-06,1,0.0,32.66990291262136,0.0,209361.16,False
Villa Lugano,2023-07,1,0.0,32.08988764044944,0.0,218782.41,False
Villa Lugano,2023-08,1,0.0,32.850746268656714,0.0,218782.41,False
Villa Lugano,2023-09,1,0.0,32.308653846153845,0.0,218782.41,False
Villa Lugano,2023-10,1,0.0,33.578125,0.0,218782.41,False
Villa Lugano,2023-11,1,0.0,32.982142857142854,0.0,292129.21,False
Villa Lugano,2023-12,1,0.0,32.71875,0.0,292129.21,False
Villa Lugano,2024-01,1,0.0,31.813430493273543,0.0,447483.51,False
Villa Lugano,2024-02,1,0.0,31.730477326968973,0.0,447483.51,False
Villa Lugano,2024-03,1,32.0,32.39538738738739,0.9877949480072794,447483.51,False
Villa Lugano,2024-04,1,0.0,31.812093373493976,0.0,447483.51,False
Villa Lugano,2024-05,1,0.0,32.34452411994785,0.0,447483.51,False
Villa Lugano,2024-06,1,0.0,31.582869822485204,0.0,447483.51,False
Villa Lugano,2024-07,1,0.0,31.77486274509804,0.0,447483.51,False
Villa Lugano,2024-08,1,0.0,31.734954007884365,0.0,447483.51,False
Villa Lugano,2024-09,1,0.0,31.9030428769018,0.0,503568.1,False
Villa Lugano,2024-10,1,0.0,31.673477246207703,0.0,559652.69,False
Villa Lugano,2024-11,1,0.0,31.89198606271777,0.0,615737.3,False
Villa Lugano,2024-12,1,0.0,31.617557339449544,0.0,637436.95,False
Villa Lugano,2025-01,1,0.0,31.520013054830294,0.0,708395.58,False
Villa Lugano,2025-02,1,144.0,31.34080443828015,4.594649134918699,766990.75,False
Villa Lugano,2025-03,1,0.0,31.762287671232855,0.0,818152.58,False
Villa Lugano,2025-04,1,0.0,31.58971848225215,0.0,866041.79,False
Villa Lugano,2025-05,1,0.0,32.028275862068966,0.0,912580.25,False
Villa Lugano,2025-06,1,0.0,31.629018143009606,0.0,963993.01,False
Villa Lugano,2025-07,1,0.0,31.780466101694913,0.0,1050428.6,False
Villa Lugano,2025-08,1,0.0,31.449150657229524,0.0,1030637.0,False
Villa Lugano,2025-09,1,28.0,31.872512462612164,0.8784999310250553,1040741.2,False
Villa Lugano,2025-10,1,54.0,32.01463114754099,1.6867287881949464,1050845.4,False
Villa Lugano,2025-11,1,0.0,31.87033185840709,0.0,1060949.6,False
